match_id,Link,Date,rating
50,Kazuhiro-Sakamoto-1181,1990-09-08,962
51,Suguru-Shigeno-40440,1990-09-08,907
52,Kenji-Kawaguchi-436,1990-11-28,1222
53,Satoshi-Honma-251,1990-11-28,983
54,Naoki-Sakurada-1178,1990-11-28,1014
55,Tomonori-Ohara-1179,1990-11-28,1117
56,Noboru-Asahi-439,1990-11-28,1227
57,Hiroaki-Matsutani-2254,1990-11-28,958
58,Hiroyuki-Kanno-10871,1990-11-28,1081
52,Yuji-Ito-1176,1990-11-28,1006
53,Takashi-Tojo-10869,1990-11-28,944
54,Yasuto-Sekishima-1177,1990-11-28,1186
55,Kazuhiro-Kusayanagi-471,1990-11-28,1039
57,Tomoyuki-Saito-10605,1990-11-28,909
59,Kenji-Kawaguchi-436,1991-01-13,1257
60,Yasuto-Sekishima-1177,1991-01-13,1250
61,Yuichi-Watanabe-8794,1991-01-13,1138
62,Hiroaki-Matsutani-2254,1991-01-13,1042
63,Hiroyuki-Kanno-10871,1991-01-13,1046
64,Mamoru-Okochi-1214,1991-01-13,1075
59,Naoki-Sakurada-1178,1991-01-13,979
60,Manabu-Yamada-742,1991-01-13,1071
61,Tomonori-Ohara-1179,1991-01-13,1027
63,Suguru-Shigeno-40440,1991-01-13,941
65,Yasuto-Sekishima-1177,1991-03-29,1272
66,Tomohiro-Tanaka-10880,1991-03-29,1075
67,Yuichi-Watanabe-8794,1991-03-29,1192
68,Yoshimasa-Ishikawa-8795,1991-03-29,1015
69,Kazuhiro-Sakamoto-1181,1991-03-29,1085
70,Hiroyuki-Kanno-10871,1991-03-29,1151
71,Tomoyuki-Saito-10605,1991-03-29,1017
65,Takashi-Tojo-10869,1991-03-29,922
67,Kazuhiro-Kusayanagi-471,1991-03-29,985
68,Tomonori-Ohara-1179,1991-03-29,929
69,Noboru-Asahi-439,1991-03-29,1104
70,Kenichi-Tanaka-2257,1991-03-29,1090
71,Mamoru-Okochi-1214,1991-03-29,967
72,Kenji-Kawaguchi-436,1991-05-31,1295
73,Satoshi-Honma-251,1991-05-31,1065
74,Naoki-Sakurada-1178,1991-05-31,1043
75,Tomohiro-Tanaka-10880,1991-05-31,1122
76,Kazuhiro-Sakamoto-1181,1991-05-31,1161
77,Mamoru-Okochi-1214,1991-05-31,1049
72,Manabu-Yamada-742,1991-05-31,1033
73,Yoshimasa-Ishikawa-8795,1991-05-31,933
74,Tomonori-Ohara-1179,1991-05-31,865
75,Suguru-Shigeno-40440,1991-05-31,894
76,Kenichi-Tanaka-2257,1991-05-31,1014
78,Satoshi-Honma-251,1991-08-03,1133
79,Yoshimasa-Ishikawa-8795,1991-08-03,1065
80,Noboru-Asahi-439,1991-08-03,1108
81,Suguru-Shigeno-40440,1991-08-03,1e3
82,Kazuhiro-Sakamoto-1181,1991-08-03,1211
83,Tadashi-Murakami-10930,1991-08-03,1075
78,Manabu-Yamada-742,1991-08-03,965
79,Yasuto-Sekishima-1177,1991-08-03,1141
80,Tomohiro-Tanaka-10880,1991-08-03,1118
81,Mamoru-Okochi-1214,1991-08-03,942
82,Hiroaki-Matsutani-2254,1991-08-03,991
84,Kazuhiro-Kusayanagi-471,1991-08-25,1039
85,Naoki-Sakurada-1178,1991-08-25,1149
86,Takashi-Tojo-10869,1991-08-25,909
87,Masato-Suzuki-1185,1991-08-25,1075
88,Hiroyuki-Kanno-10871,1991-08-25,1183
84,Kenji-Kawaguchi-436,1991-08-25,1242
85,Yuichi-Watanabe-8794,1991-08-25,1087
86,Tomonori-Ohara-1179,1991-08-25,877
89,Murilo-Bustamante-253,1991-09-26,1075
90,Wallid-Ismail-154,1991-09-26,1091
91,Fabio-Gurgel-146,1991-09-26,1075
90,Eugenio-Tadeu-187,1991-09-26,984
92,Kazuhiro-Kusayanagi-471,1991-10-17,1130
93,Kenji-Kawaguchi-436,1991-10-17,1294
94,Naoki-Sakurada-1178,1991-10-17,1222
95,Tomonori-Ohara-1179,1991-10-17,989
96,Noboru-Asahi-439,1991-10-17,1176
97,Kazuhiro-Sakamoto-1181,1991-10-17,1280
92,Tomohiro-Tanaka-10880,1991-10-17,1026
93,Satoshi-Honma-251,1991-10-17,1081
94,Yasuto-Sekishima-1177,1991-10-17,1067
95,Yoshimasa-Ishikawa-8795,1991-10-17,953
96,Masato-Suzuki-1185,1991-10-17,1007
97,Hiroyuki-Kanno-10871,1991-10-17,1114
98,Manabu-Yamada-742,1991-12-23,1031
99,Takenori-Ito-1239,1991-12-23,1075
100,Naoki-Sakurada-1178,1991-12-23,1278
101,Kenichi-Tanaka-2257,1991-12-23,1046
102,Tadashi-Murakami-10930,1991-12-23,1134
100,Kazuhiro-Kusayanagi-471,1991-12-23,1075
101,Noboru-Asahi-439,1991-12-23,1143
103,Renzo-Gracie-290,1992-01-01,1075
104,Ralph-Gracie-403,1992-01-01,1075
105,Manabu-Yamada-742,1992-03-27,1117
106,Tomohiro-Tanaka-10880,1992-03-27,1097
107,Yuichi-Watanabe-8794,1992-03-27,1141
108,Noboru-Asahi-439,1992-03-27,1246
109,Masato-Suzuki-1185,1992-03-27,1097
110,Mamoru-Okochi-1214,1992-03-27,1030
105,Satoshi-Honma-251,1992-03-27,995
106,Yuji-Ito-1176,1992-03-27,936
107,Tomonori-Ohara-1179,1992-03-27,934
108,Kazuhiro-Sakamoto-1181,1992-03-27,1177
109,Takenori-Ito-1239,1992-03-27,986
112,Kazuhiro-Kusayanagi-471,1992-05-29,1108
113,Yuichi-Watanabe-8794,1992-05-29,1244
114,Yoshimasa-Ishikawa-8795,1992-05-29,1024
115,Kenichi-Tanaka-2257,1992-05-29,1136
116,Mamoru-Okochi-1214,1992-05-29,1083
117,Masaya-Onodera-11110,1992-05-29,1075
113,Naoki-Sakurada-1178,1992-05-29,1175
114,Tomonori-Ohara-1179,1992-05-29,863
115,Hiroyuki-Kanno-10871,1992-05-29,1025
119,Marco-Ruas-120,1992-07-01,1075
120,Paulo-Coelho-9690,1992-07-01,1075
122,Kenji-Kawaguchi-436,1992-07-23,1334
123,Naoki-Sakurada-1178,1992-07-23,1233
125,Kenichi-Tanaka-2257,1992-07-23,1159
126,Suguru-Shigeno-40440,1992-07-23,1073
127,Mamoru-Okochi-1214,1992-07-23,1169
122,Manabu-Yamada-742,1992-07-23,1077
123,Tomohiro-Tanaka-10880,1992-07-23,1039
124,Masato-Suzuki-1185,1992-07-23,983
125,Noboru-Asahi-439,1992-07-23,1223
126,Hiroaki-Matsutani-2254,1992-07-23,918
127,Tadashi-Murakami-10930,1992-07-23,1048
129,Jorge-Clay-9911,1992-08-20,1075
130,Takenori-Ito-1239,1992-09-25,1064
131,Naoki-Sakurada-1178,1992-09-25,1282
132,Tomonori-Ohara-1179,1992-09-25,973
133,Noboru-Asahi-439,1992-09-25,1259
134,Masato-Suzuki-1185,1992-09-25,1003
131,Kazuhiro-Kusayanagi-471,1992-09-25,1059
132,Tomohiro-Tanaka-10880,1992-09-25,929
133,Hiroyuki-Kanno-10871,1992-09-25,989
134,Masaya-Onodera-11110,1992-09-25,1056
135,Tadashi-Murakami-10930,1992-09-25,1051
136,Kenji-Kawaguchi-436,1992-11-27,1278
137,Manabu-Yamada-742,1992-11-27,1148
138,Yuji-Ito-1176,1992-11-27,1019
139,Noboru-Asahi-439,1992-11-27,1289
136,Satoshi-Honma-251,1992-11-27,1051
137,Kazuhiro-Kusayanagi-471,1992-11-27,988
138,Tomonori-Ohara-1179,1992-11-27,890
140,Takeshi-Miyanaga-11734,1992-11-27,1e3
141,Manabu-Yamada-742,1993-02-26,1251
142,Takenori-Ito-1239,1993-02-26,1126
143,Yasuto-Sekishima-1177,1993-02-26,1126
144,Yuji-Ito-1176,1993-02-26,1087
145,Kazuhiro-Sakamoto-1181,1993-02-26,1230
146,Hiroyuki-Kanno-10871,1993-02-26,1003
141,Naoki-Sakurada-1178,1993-02-26,1180
142,Masato-Suzuki-1185,1993-02-26,941
143,Kazuhiro-Kusayanagi-471,1993-02-26,930
145,Suguru-Shigeno-40440,1993-02-26,1020
147,Kyuhei-Ueno-1183,1993-04-26,1101
148,Yuki-Nakai-429,1993-04-26,1075
149,Yasuto-Sekishima-1177,1993-04-26,1117
150,Kazuhiro-Sakamoto-1181,1993-04-26,1292
151,Hiroyuki-Kanno-10871,1993-04-26,1090
147,Takenori-Ito-1239,1993-04-26,1025
149,Yuji-Ito-1176,1993-04-26,1095
150,Mamoru-Okochi-1214,1993-04-26,1107
151,Masaya-Onodera-11110,1993-04-26,969
152,Manabu-Yamada-742,1993-06-24,1279
153,Erik-Paulson-383,1993-06-24,1060
154,Kyuhei-Ueno-1183,1993-06-24,1155
155,Yuki-Nakai-429,1993-06-24,1134
156,Noboru-Asahi-439,1993-06-24,1307
153,Kazuhiro-Kusayanagi-471,1993-06-24,870
156,Masato-Suzuki-1185,1993-06-24,923
157,Takeshi-Miyanaga-11734,1993-06-24,1009
158,Jose-LandiJons-1400,1993-08-29,1075
162,Ken-Shamrock-4,1993-09-21,1075
163,Minoru-Suzuki-666,1993-09-21,1075
164,Bas-Rutten-214,1993-09-21,1075
166,Takaku-Fuke-669,1993-09-21,1075
162,Masakatsu-Funaki-671,1993-09-21,925
164,Ryushi-Yanagisawa-668,1993-09-21,925
167,Ken-Shamrock-4,1993-10-14,1150
168,Minoru-Suzuki-666,1993-10-14,1119
169,Bas-Rutten-214,1993-10-14,1150
171,Masakatsu-Funaki-671,1993-10-14,1e3
169,Takaku-Fuke-669,1993-10-14,1e3
171,Ryushi-Yanagisawa-668,1993-10-14,850
172,Maxim-Kuzin-26151,1993-10-21,1075
175,Oleg-Taktarov-47,1993-10-22,1075
176,Oleg-Taktarov-47,1993-10-22,1119
177,Maxim-Kuzin-26151,1993-10-22,1150
179,Oleg-Taktarov-47,1993-10-23,1201
179,Maxim-Kuzin-26151,1993-10-23,1068
181,Ken-Shamrock-4,1993-11-08,1194
183,Ryushi-Yanagisawa-668,1993-11-08,956
185,Masakatsu-Funaki-671,1993-11-08,1075
181,Takaku-Fuke-669,1993-11-08,956
186,Ken-Shamrock-4,1993-11-12,1231
187,Jason-DeLucia-22,1993-11-12,1075
188,Royce-Gracie-19,1993-11-12,1075
189,Royce-Gracie-19,1993-11-12,1182
190,Royce-Gracie-19,1993-11-12,1221
189,Ken-Shamrock-4,1993-11-12,1125
194,Erik-Paulson-383,1993-11-25,1085
195,Kyuhei-Ueno-1183,1993-11-25,1111
196,Yuji-Ito-1176,1993-11-25,1150
197,Noboru-Asahi-439,1993-11-25,1347
201,Takeshi-Miyanaga-11734,1993-11-25,1105
194,Naoki-Sakurada-1178,1993-11-25,1155
195,Masato-Suzuki-1185,1993-11-25,967
197,Yuki-Nakai-429,1993-11-25,1094
201,Mamoru-Okochi-1214,1993-11-25,1011
202,Ken-Shamrock-4,1993-12-08,1156
203,Ryushi-Yanagisawa-668,1993-12-08,1037
204,Minoru-Suzuki-666,1993-12-08,1156
205,Masakatsu-Funaki-671,1993-12-08,1150
206,Takaku-Fuke-669,1993-12-08,1021
207,Kyuhei-Ueno-1183,1994-01-14,1163
208,Mamoru-Okochi-1214,1994-01-14,1095
209,Takeshi-Miyanaga-11734,1994-01-14,1158
208,Tadashi-Murakami-10930,1994-01-14,967
210,Ryushi-Yanagisawa-668,1994-01-19,1081
211,Minoru-Suzuki-666,1994-01-19,1231
213,Masakatsu-Funaki-671,1994-01-19,1225
214,Takaku-Fuke-669,1994-01-19,1092
211,Ken-Shamrock-4,1994-01-19,1081
213,Bas-Rutten-214,1994-01-19,1075
216,Yuki-Nakai-429,1994-02-23,1149
218,Jason-DeLucia-22,1994-03-11,1134
219,Royce-Gracie-19,1994-03-11,1248
220,Royce-Gracie-19,1994-03-11,1277
221,Royce-Gracie-19,1994-03-11,1323
222,Royce-Gracie-19,1994-03-11,1343
228,Yuki-Nakai-429,1994-03-11,1184
221,Jason-DeLucia-22,1994-03-11,1088
233,Ryushi-Yanagisawa-668,1994-03-12,1139
234,Minoru-Suzuki-666,1994-03-12,1278
236,Masakatsu-Funaki-671,1994-03-12,1238
234,Takaku-Fuke-669,1994-03-12,1045
239,Kenji-Kawaguchi-436,1994-03-18,1303
240,Kyuhei-Ueno-1183,1994-03-18,1193
242,Wander-Braga-2525,1994-04-10,1075
243,Wander-Braga-2525,1994-04-10,1134
244,Wander-Braga-2525,1994-04-10,1181
245,Ken-Shamrock-4,1994-04-21,1169
246,Minoru-Suzuki-666,1994-04-21,1303
247,Bas-Rutten-214,1994-04-21,1101
250,Masakatsu-Funaki-671,1994-04-21,1275
245,Ryushi-Yanagisawa-668,1994-04-21,1052
250,Takaku-Fuke-669,1994-04-21,1008
252,Kazuhiro-Kusayanagi-471,1994-04-23,977
254,Yoshinori-Nishi-472,1994-04-23,1075
255,Yoshinori-Nishi-472,1994-04-23,1134
256,Yoshinori-Nishi-472,1994-04-23,1181
258,Kazuhiro-Kusayanagi-471,1994-04-23,891
261,Kenji-Kawaguchi-436,1994-05-06,1327
262,Yuki-Nakai-429,1994-05-06,1261
263,Naoki-Sakurada-1178,1994-05-06,1198
264,Noboru-Asahi-439,1994-05-06,1365
266,Kazuhiro-Sakamoto-1181,1994-05-06,1316
267,Mamoru-Okochi-1214,1994-05-06,1153
262,Kyuhei-Ueno-1183,1994-05-06,1116
267,Tomoyuki-Saito-10605,1994-05-06,959
268,Minoru-Suzuki-666,1994-05-31,1325
269,Bas-Rutten-214,1994-05-31,1179
270,Masakatsu-Funaki-671,1994-05-31,1301
271,Manabu-Yamada-742,1994-05-31,1303
274,Ken-Shamrock-4,1994-07-06,1203
275,Jason-DeLucia-22,1994-07-06,1204
276,Bas-Rutten-214,1994-07-06,1284
277,Manabu-Yamada-742,1994-07-06,1320
278,Takaku-Fuke-669,1994-07-06,1076
275,Masakatsu-Funaki-671,1994-07-06,1185
276,Minoru-Suzuki-666,1994-07-06,1220
280,Johil-de-Oliveira-6,1994-07-25,1075
281,Ken-Shamrock-4,1994-07-26,1295
283,Minoru-Suzuki-666,1994-07-26,1277
285,Masakatsu-Funaki-671,1994-07-26,1223
286,Manabu-Yamada-742,1994-07-26,1334
287,Takaku-Fuke-669,1994-07-26,1177
281,Bas-Rutten-214,1994-07-26,1192
287,Jason-DeLucia-22,1994-07-26,1103
288,Rickson-Gracie-292,1994-07-29,1170
289,Rickson-Gracie-292,1994-07-29,1199
290,Rickson-Gracie-292,1994-07-29,1270
292,Naoki-Sakurada-1178,1994-07-29,1150
290,Yoshinori-Nishi-472,1994-07-29,1110
291,Kazuhiro-Kusayanagi-471,1994-07-29,817
293,Kenji-Kawaguchi-436,1994-07-29,1197
296,Jason-DeLucia-22,1994-09-01,1140
297,Minoru-Suzuki-666,1994-09-01,1304
298,Masakatsu-Funaki-671,1994-09-01,1314
299,Takaku-Fuke-669,1994-09-01,1284
298,Ken-Shamrock-4,1994-09-01,1205
299,Manabu-Yamada-742,1994-09-01,1227
301,Ken-Shamrock-4,1994-09-09,1240
302,Ken-Shamrock-4,1994-09-09,1270
303,Royce-Gracie-19,1994-09-09,1362
303,Kimo-Leopoldo-43,1994-09-09,982
307,Naoki-Sakurada-1178,1994-09-26,1194
308,Noboru-Asahi-439,1994-09-26,1382
309,Masato-Suzuki-1185,1994-09-26,1061
310,Kenichi-Tanaka-2257,1994-09-26,1233
311,Hiroyuki-Kanno-10871,1994-09-26,1136
310,Mamoru-Okochi-1214,1994-09-26,1080
312,Ken-Shamrock-4,1994-10-15,1348
313,Bas-Rutten-214,1994-10-15,1256
315,Masakatsu-Funaki-671,1994-10-15,1387
316,Manabu-Yamada-742,1994-10-15,1259
312,Takaku-Fuke-669,1994-10-15,1206
313,Jason-DeLucia-22,1994-10-15,1076
315,Minoru-Suzuki-666,1994-10-15,1231
318,Erik-Paulson-383,1994-11-07,1183
319,Rumina-Sato-421,1994-11-07,1075
320,Yuki-Nakai-429,1994-11-07,1272
321,Noboru-Asahi-439,1994-11-07,1408
322,Hiroaki-Matsutani-2254,1994-11-07,1011
318,Kenji-Kawaguchi-436,1994-11-07,1098
320,Kazuhiro-Kusayanagi-471,1994-11-07,807
321,Kyuhei-Ueno-1183,1994-11-07,1090
324,Kimo-Leopoldo-43,1994-12-10,1090
325,Guy-Mezger-14,1994-12-16,1091
326,Ken-Shamrock-4,1994-12-16,1364
327,Ken-Shamrock-4,1994-12-16,1378
328,Frank-Shamrock-284,1994-12-16,1122
330,Dan-Severn-52,1994-12-16,1075
331,Dan-Severn-52,1994-12-16,1134
333,Jason-DeLucia-22,1994-12-16,1130
334,Minoru-Suzuki-666,1994-12-16,1285
335,Minoru-Suzuki-666,1994-12-16,1305
336,Masakatsu-Funaki-671,1994-12-16,1401
337,Masakatsu-Funaki-671,1994-12-16,1419
339,Royce-Gracie-19,1994-12-16,1393
340,Royce-Gracie-19,1994-12-16,1414
341,Royce-Gracie-19,1994-12-16,1427
342,Manabu-Yamada-742,1994-12-16,1306
343,Manabu-Yamada-742,1994-12-16,1328
328,Bas-Rutten-214,1994-12-16,1134
331,Anthony-Macias-53,1994-12-16,941
332,Takaku-Fuke-669,1994-12-16,1086
334,Jason-DeLucia-22,1994-12-16,1076
339,Dan-Severn-52,1994-12-16,1102
342,Frank-Shamrock-284,1994-12-16,1075
347,Ken-Shamrock-4,1994-12-17,1442
348,Ken-Shamrock-4,1994-12-17,1512
350,Manabu-Yamada-742,1994-12-17,1348
347,Manabu-Yamada-742,1994-12-17,1264
348,Masakatsu-Funaki-671,1994-12-17,1349
350,Minoru-Suzuki-666,1994-12-17,1221
353,Sidney-Goncalves-Freitas-1742,1995-01-01,1075
354,Sidney-Goncalves-Freitas-1742,1995-01-01,1134
355,Sidney-Goncalves-Freitas-1742,1995-01-01,1181
368,Kyuhei-Ueno-1183,1995-01-21,1194
369,Yuki-Nakai-429,1995-01-21,1299
370,Naoki-Sakurada-1178,1995-01-21,1231
371,Kazuhiro-Sakamoto-1181,1995-01-21,1337
372,Mamoru-Okochi-1214,1995-01-21,1125
368,Kenichi-Tanaka-2257,1995-01-21,1128
369,Hiroaki-Matsutani-2254,1995-01-21,983
374,Tsuyoshi-Kosaka-190,1995-01-25,1075
375,Magomedkhan-Gamzatkhanov-1468,1995-01-25,1075
381,Ken-Shamrock-4,1995-01-26,1517
382,Frank-Shamrock-284,1995-01-26,1111
383,Takafumi-Ito-800,1995-01-26,1038
384,Bas-Rutten-214,1995-01-26,1250
385,Masakatsu-Funaki-671,1995-01-26,1375
386,Takaku-Fuke-669,1995-01-26,1124
384,Manabu-Yamada-742,1995-01-26,1232
385,Jason-DeLucia-22,1995-01-26,1050
395,Ken-Shamrock-4,1995-03-10,1543
396,Jason-DeLucia-22,1995-03-10,1161
397,Takafumi-Ito-800,1995-03-10,1101
398,Minoru-Suzuki-666,1995-03-10,1232
400,Masakatsu-Funaki-671,1995-03-10,1402
395,Bas-Rutten-214,1995-03-10,1223
396,Manabu-Yamada-742,1995-03-10,1121
399,Takaku-Fuke-669,1995-03-10,1003
400,Frank-Shamrock-284,1995-03-10,1084
403,Jorge-Patino-1015,1995-04-01,1075
404,Jorge-Patino-1015,1995-04-01,1134
405,Jorge-Patino-1015,1995-04-01,1181
420,Minoru-Suzuki-666,1995-04-02,1260
421,Guy-Mezger-14,1995-04-07,1147
423,Ken-Shamrock-4,1995-04-07,1519
424,Dan-Severn-52,1995-04-07,1156
425,Dan-Severn-52,1995-04-07,1240
426,Dan-Severn-52,1995-04-07,1281
430,Oleg-Taktarov-47,1995-04-07,1167
423,Royce-Gracie-19,1995-04-07,1451
425,Oleg-Taktarov-47,1995-04-07,1116
431,Frank-Shamrock-284,1995-04-08,1194
433,Jason-DeLucia-22,1995-04-08,1204
435,Bas-Rutten-214,1995-04-08,1256
436,Manabu-Yamada-742,1995-04-08,1246
431,Minoru-Suzuki-666,1995-04-08,1150
435,Takaku-Fuke-669,1995-04-08,970
436,Masakatsu-Funaki-671,1995-04-08,1277
437,Takafumi-Ito-800,1995-04-08,1001
439,Kenji-Kawaguchi-436,1995-04-20,1153
440,Rickson-Gracie-292,1995-04-20,1352
441,Rickson-Gracie-292,1995-04-20,1369
442,Rickson-Gracie-292,1995-04-20,1387
443,Yuki-Nakai-429,1995-04-20,1251
444,Yuki-Nakai-429,1995-04-20,1295
440,Yuki-Nakai-429,1995-04-20,1218
448,Kazuhiro-Kusayanagi-471,1995-05-12,916
449,Kyuhei-Ueno-1183,1995-05-12,1225
450,Naoki-Sakurada-1178,1995-05-12,1261
451,Masato-Suzuki-1185,1995-05-12,1114
452,Kazuhiro-Sakamoto-1181,1995-05-12,1356
456,Takafumi-Ito-800,1995-05-13,1066
457,Minoru-Suzuki-666,1995-05-13,1284
458,Bas-Rutten-214,1995-05-13,1296
460,Masakatsu-Funaki-671,1995-05-13,1303
461,Manabu-Yamada-742,1995-05-13,1312
462,Takaku-Fuke-669,1995-05-13,999
455,Frank-Shamrock-284,1995-05-13,1156
457,Ken-Shamrock-4,1995-05-13,1385
461,Jason-DeLucia-22,1995-05-13,1138
466,Casemiro-Nascimento-Martins-1234,1995-05-26,910
467,Rumina-Sato-421,1995-06-04,1116
469,Frank-Shamrock-284,1995-06-13,1199
470,Takafumi-Ito-800,1995-06-13,1098
471,Minoru-Suzuki-666,1995-06-13,1300
472,Bas-Rutten-214,1995-06-13,1339
474,Masakatsu-Funaki-671,1995-06-13,1307
475,Manabu-Yamada-742,1995-06-13,1334
469,Takaku-Fuke-669,1995-06-13,955
472,Jason-DeLucia-22,1995-06-13,1095
476,Mikhail-Ilyukhin-1443,1995-07-01,1075
477,Mikhail-Ilyukhin-1443,1995-07-01,1134
478,Mikhail-Ilyukhin-1443,1995-07-01,1181
479,Mikhail-Ilyukhin-1443,1995-07-01,1221
480,Mikhail-Ilyukhin-1443,1995-07-01,1253
494,Jorge-Patino-1015,1995-07-05,1237
495,Jorge-Patino-1015,1995-07-05,1267
496,Jorge-Patino-1015,1995-07-05,1286
497,Jorge-Pereira-1402,1995-07-05,1075
498,Jorge-Pereira-1402,1995-07-05,1134
503,Wander-Braga-2525,1995-07-05,1273
504,Wander-Braga-2525,1995-07-05,1299
515,Ken-Shamrock-4,1995-07-14,1438
517,Anthony-Macias-53,1995-07-14,1029
521,Oleg-Taktarov-47,1995-07-14,1238
522,Oleg-Taktarov-47,1995-07-14,1272
523,Oleg-Taktarov-47,1995-07-14,1315
515,Dan-Severn-52,1995-07-14,1228
522,Anthony-Macias-53,1995-07-14,994
532,Ken-Shamrock-4,1995-07-22,1444
533,Ryushi-Yanagisawa-668,1995-07-22,1105
534,Takafumi-Ito-800,1995-07-22,1153
535,Minoru-Suzuki-666,1995-07-22,1335
535,Jason-DeLucia-22,1995-07-22,1059
538,Guy-Mezger-14,1995-07-23,1175
539,Ryushi-Yanagisawa-668,1995-07-23,1129
540,Takafumi-Ito-800,1995-07-23,1222
541,Takafumi-Ito-800,1995-07-23,1261
542,Bas-Rutten-214,1995-07-23,1386
543,Masakatsu-Funaki-671,1995-07-23,1320
